likes,replies,retweets,quotes,text,isReply,isRetweet,isQuote,quotedTweet/text,timestamp,quotedTweet/timestamp,username,verified
1,0,0,0,He had a great career as a coach and analysts..Enjoy retirement jimmy you deserve it .,True,False,False,,2025-03-04T13:01:00.000Z,,@DICEY63,False
990,12,66,16,"— 1H: your career is built on your identity, personality, & presence. being seen as an authority or leading your own path is key.

— 2H: success comes through financial stability, skills, or material resources. you may thrive in careers that involve money, assets, or personal value.

— 3H: networking, communication, writing, or teaching play a big role. success may come through social connections, media, or short term projects.

— 4H: your career is tied to home, family, or working in a private space. real estate, caretaking, or “legacy building” could be significant.

— 5H: creativity, self expression, or entertainment lead you to success. careers involving performance, art, children, or risk taking may flourish.

— 6H: work is built through service, discipline, or health related fields. daily routines, problem solving, or skill refinement shape your path.

— 7H: partnerships, collaborations, or public facing roles bring career success. business contracts, law, or working one on one may be key.

— 8H: your career is tied to having important information, depth, finance, or deeper knowledge. success may come through psychology, investments, or the hidden realms.

— 9H: teaching, travel, publishing, or philosophy lead to career success. higher education, law, or foreign connections may be part of your path.

— 10H: your career is straightforward & public. success is directly tied to your reputation, authority, and long term ambitions.

— 11H: success comes through community, networking, & future oriented work. tech, activism, or collective efforts may shape your career.

— 12H: your career may be behind the scenes, spiritual, or tied to solitude. success can come through hidden work, healing, or institutions.",False,True,False,,2025-03-03T16:12:00.000Z,,@wetneptune,True
0,0,0,0,"📧 Sign up to receive the latest health and career-related news and resources about opportunities across Maryland hospitals and health systems, straight to your inbox. It's the ultimate guide to #JoinMdHealth! 

JoinMdHealth.org/contact

#hospitalcareers #healthcare #Maryland",False,False,False,,2025-03-04T13:01:00.000Z,,@JoinMdHealth,False
2071,41,208,78,"Wow 19 year old Dyson Daniels is a defensive prodigy. 6’7 with a 6’11 wingspan but plays and moves like a PG

In 22 career games, he has steals on Luka, LeBron, CP3, SGA, Jokic, among other victims. Scary defensive ceiling and extremely high feel. PERFECT fit next to Zion and BI",False,True,False,,2022-12-21T15:50:00.000Z,,@NBA_University,True
0,1,0,0,yall remember when JT said Glorilla couldn’t rap and she fell off? Immediately after that Glo started the craziest run of her career. She real life been making hits since then because not you said I fell off???????🤨🤨🤨🤨🤨,False,False,False,,2025-03-04T13:01:00.000Z,,@yourdadssocial,False
0,0,0,0,"Tae cracked a rib? 

SOUTH CAREER!!! COUNT YO MF DAYS!!!",False,False,False,,2025-03-04T13:01:00.000Z,,@indecisivejayx,False
2,0,0,0,"Why is social media so important to you now and in the future?  Let's take a minute and discuss.
WEB: kannadvisory.com/?utm_source…

#socialmedia #branding #career #careerdevelopment #success #publicspeaking #mediatraining #leadership",False,False,False,,2025-03-04T13:01:00.000Z,,@kraigkann,False
495,29,110,1,"Pearson Airport has become a hunting ground for professional thieves, operating in plain sight. 

Victims stranded, surveillance locked behind bureaucracy, and criminals living comfortably in a Vaughan home. 

Theft isn't just a crime here—it's a career. 

How many others have been hit? 

How many won’t get justice?",False,True,False,,2025-03-03T16:03:00.000Z,,@ShaziGoalie,True
0,0,0,0,Ready to create your own career happiness? Explore exciting job opportunities at HW Staffing. Your dream job might be just a click away! hwstaffing.com #JobHunt #Hiring #Staffing,False,False,False,,2025-03-04T13:01:00.000Z,,@HWStaffSolution,False
2,0,0,0,"We're hiring an early career data scientist at @FungaPbc! Austin TX based. We use ML to integrate forestry observations and fungal microbiome datasets, to better understand how to restore forest fungal biodiversity.

job-boards.greenhouse.io/fun…",False,False,False,,2025-03-04T13:01:00.000Z,,@colinaverill,False
2,0,0,0,"When a door closes, knock on it a few times. But if it doesn't open, let it stay closed. In career, in love, in LIFE - when you see the period at the end of the sentence, don't try and turn it into a comma. Know when something is over and move on. #Peleigho",False,False,False,,2025-03-04T13:01:00.000Z,,@IghoPele,False
0,0,0,0,"The issue is Novak did not take something that was experimental and his career was adversely affected, Sinner did take a drug that was banned we can debate how he did it, that's not really relevant. His career will have no significant repercussions so you can read from that what you will.  Those of us who are actually smart knew at the time including Novak we were right. Who knows what the Australian government had in place, they had no desire to offer exemptions or even accommodate anyone who had a different view. That is absolutely their prerogative and their right but who looks smart now🤣 not anyone that pushed that fake ass shot and certainly not someone who thinks Sinner hasn't been treated favorably. In what world do you violate a doping ban and get to dictate your punishment?",True,False,False,,2025-03-04T13:01:00.000Z,,@trippeod84,True
0,0,0,0,"""🚨 ITPO members in ON, BC & AB!

Gain hands-on clinical experience through our partnerships with PICS, OCISO & Centre for Newcomers. Boost your resume & advance your career!

🔗 Apply now: itpo.ca/programs""",False,False,False,,2025-03-04T13:01:00.000Z,,@ITPOstrong,False
0,0,0,0,"New FortuneJob listing: 
Company: Microsoft 
Title: Cambridge Hardware intern 

Apply below 
Find more jobs like this on FortuneJobs 
#Microsoft #Career #Jobs #FortuneJobs
 fortunejobs.net/job/qTrBn8QN…",False,False,False,,2025-03-04T13:01:00.000Z,,@fortuneJobsNet,True
1,1,0,0,これを見ると本当にどこで働くかって大事ですね...🥺,True,False,False,,2025-03-04T13:00:00.000Z,,@penta_career,True
311,2,33,1,the way gui refuses to properly acknowledge his career with gabi like Fine then bitch. Gabriella Papadakis First ever Solo ice dancer to become Olympic Champion in ice dance 🥇,False,True,False,,2025-03-03T18:17:00.000Z,,@cerestials,False
1,0,0,0,Competing in Sydney all this week with a flight scheduled back to the Gold Coast Friday and for the first time in my competitive career I’m not sure if I’ll make it home anytime soon. Currently looking at contingencies…stay safe and take care #Cyclone #Alfred,False,False,False,,2025-03-04T13:00:00.000Z,,@122blest,False
2,0,0,0,"Poor Skippy. His hopes & dreams are attached to a bad team being run by a bad owner/GM. 
The Cowboys have wasted Parsons early career. We can only hope he gets out like Saquon did from the Giants. #Eagles",True,False,False,,2025-03-04T13:00:00.000Z,,@PSUinJersey,False
0,0,0,0,"Exposing LA County Corruption is the reason I was forced out of my Credentialed Veteran Graduate Level educator pay scale career. Read a teacher pay scale, I was all the way to the right & all the way to the left. Year 26 & VI salary max.",True,False,False,,2025-03-04T13:00:00.000Z,,@RhondaFurin,True
1,1,0,0,"こう比較されると全く違います！！
社労士まで持ってるのに、、、",True,False,False,,2025-03-04T13:00:00.000Z,,@kuro_career,True
0,0,0,0,環境ネタは続きそう,True,False,False,,2025-03-04T13:00:00.000Z,,@rare_gatix,True
35,0,4,0,seo yeaji started her acting career in 2013 and we have to appreciate the works she has done from comedy to horror she’s not afraid to try out roles which are complex this is an actress who does not sit down and just pick up those mediocre roles that will give her the pay check,False,True,False,,2025-03-03T19:58:00.000Z,,@chIroprint,False
0,0,0,0,Struggling because peps trying to make him something he isn’t . He built his career by the way he played for villa and now peps tinkering has sent him backwards - not saying it’s all on pep because he does know how to mould players but not Grealish,True,False,False,,2025-03-04T13:00:00.000Z,,@nDawg90,False
244,5,14,4,"Reed just showed what he would be doing on nightly basis if he had got drafted by a lottery team

Full highlights from his first start and career night against the #1 ranked Defense🎥

25 PTS
10/17 FG
3/7 3P
5 AST
2 STL
1 BLK

#LIFTOFF",False,True,False,,2025-03-04T05:58:00.000Z,,@RocketsCulture,False
1,0,0,0,It's kind of weird how some of the most beautiful real estate in the world is suddenly becoming available.  In every instance the areas are run by globalist democrat career politicians,True,False,False,,2025-03-04T13:00:00.000Z,,@Craigless111,False
0,0,0,0,😂 the white not so bad but everything is so middle age stay at home mom former career woman like oh my God. Like stripper fashion before was ugly but this is no better...and the price like please,True,False,True,Church picnic ass fits. Y’all are going to jail!,2025-03-04T13:00:00.000Z,2025-03-04T12:46:00.000Z,@Rose04121988,False
0,0,0,0,"Bsdike ek baar Nagpur mai dekh Is bhone se Jlda crowd tha 🤣🤣

Iske jaise uske saame sar jhuka dete hai apna bsdike

His one medal for INDIA 🇮🇳🦶>>>> Tharakveer whole family career",True,False,False,,2025-03-04T13:00:00.000Z,,@articuno72192,False
0,0,0,0,"#DYK The free Ground Disturbance for SK Worker's course will issue an industry recognized certificate?  If you’re a young person considering a career in construction, it’s the perfect step to start building your career.  To learn more, visit scga.ca/en/youth-learning/",False,False,False,,2025-03-04T13:00:00.000Z,,@SaskCGA,False
2,0,0,2,"Kohli jabse MRF ZLX ka ad karna shuru kiya uska career neeche gaya 😂 ab aaj se Gill ki baari hai..

PS - Take it extremely seriously. It is a very well thought out cricketing opinion. #INDvAUS",False,False,False,,2025-03-04T13:00:00.000Z,,@Cric_Beyond_Ent,False
131,3,40,3,"#MovieMonday Buster Keaton is the bomb! On the Run from the Law from all sides, “Cops,” 1922, provides the best chase scenes in Buster’s short-film career. 

#oldhollywood #damfino #busterkeaton #silentfilm",False,True,False,,2025-03-03T17:00:00.000Z,,@BusterKeatonSoc,False
0,0,0,0,"Rohit is playing the 264th inning of his odi career, which is his highest score.
#INDvsAUS",False,False,False,,2025-03-04T13:00:00.000Z,,@crickweets33223,False
